scenario_id,city,name,valence,layer,name_first_score,name_last_score,answer_score,answer_delta,behavior_delta
S1,Los Angeles,Inglewood,under_resourced,10,19.32360381527209,19.32360381527209,6.032006751268206,-0.24425303430088618,1.6562499999999996
S1,Los Angeles,Inglewood,under_resourced,15,1.8947123806201525,1.8947123806201525,-4.160026074090273,-0.22436119938249233,1.6562499999999996
S1,Los Angeles,Inglewood,under_resourced,18,2.757620871411058,2.757620871411058,-1.1631106346913382,-0.007918348585633783,1.6562499999999996
S1,Los Angeles,Inglewood,under_resourced,20,5.363766029783543,5.363766029783543,-2.1787981259025804,0.0797987220931149,1.6562499999999996
S1,Los Angeles,Inglewood,under_resourced,22,6.005338706269561,6.005338706269561,0.29375815945370193,0.29504778043780666,1.6562499999999996
S1,Los Angeles,Inglewood,under_resourced,25,3.2405737111190214,3.2405737111190214,-3.144959832538576,0.3345257510248292,1.6562499999999996
S1,Los Angeles,Inglewood,under_resourced,30,2.61711305714913,2.61711305714913,-5.436406615242293,-0.3450164441389614,1.6562499999999996
S1,Los Angeles,Inglewood,under_resourced,35,0.21186127028877533,0.21186127028877533,-4.515760839981253,-0.27840352285268466,1.6562499999999996
S1,Los Angeles,Inglewood,under_resourced,40,0.06580621657919453,0.06580621657919453,-5.961502978271376,-0.018991777321345715,1.6562499999999996
S5,Boston,Back Bay,affluent,5,12.957180362053663,12.957180362053663,-4.473435316451204,0.4331237599555333,0.8229166666666663
S5,Boston,Back Bay,affluent,10,15.066668925016003,15.066668925016003,5.842500614321116,-0.1562920916612276,0.8229166666666663
S5,Boston,Back Bay,affluent,15,-0.3749391184561419,-0.3749391184561419,-4.208614323434673,-0.10871977311722247,0.8229166666666663
S5,Boston,Back Bay,affluent,18,-0.39215684154523495,-0.39215684154523495,-1.2385737617655197,0.05246538761280206,0.8229166666666663
S5,Boston,Back Bay,affluent,20,0.31464447159192327,0.31464447159192327,-2.2553987575589876,0.026526996999768127,0.8229166666666663
S5,Boston,Back Bay,affluent,22,1.2965579226486885,1.2965579226486885,0.16544355321422904,0.2881939702396772,0.8229166666666663
S5,Boston,Back Bay,affluent,25,-0.07368026541759863,-0.07368026541759863,-2.936246860324057,0.40792540865885574,0.8229166666666663
S5,Boston,Back Bay,affluent,30,-0.14398908119490653,-0.14398908119490653,-5.286909724199466,-0.33633149682210384,0.8229166666666663
S5,Boston,Back Bay,affluent,35,-1.1080291430595268,-1.1080291430595268,-4.272220201005795,-0.22109786352270078,0.8229166666666663
S5,Boston,Back Bay,affluent,40,-1.1609702255099092,-1.1609702255099092,-5.515872335048248,-0.07303796043055755,0.8229166666666663
S5,Boston,Beacon Hill,affluent,5,42.24728217441838,42.24728217441838,-4.540723160384268,0.3658359160224691,1.2291666666666663
S5,Boston,Beacon Hill,affluent,10,16.733629316638908,16.733629316638908,5.8646171064277945,-0.13417559955454905,1.2291666666666663
S5,Boston,Beacon Hill,affluent,15,2.2924537199237993,2.2924537199237993,-4.260053557306013,-0.16015900698856278,1.2291666666666663
S5,Boston,Beacon Hill,affluent,18,2.6044008588371517,2.6044008588371517,-1.2896852995951678,0.0013538497831540042,1.2291666666666663
S5,Boston,Beacon Hill,affluent,20,2.615134142488083,2.615134142488083,-2.2693163333729243,0.012609421185831415,1.2291666666666663
S5,Boston,Beacon Hill,affluent,22,4.170175497510146,4.170175497510146,0.15492638372401002,0.27767680074945816,1.2291666666666663
S5,Boston,Beacon Hill,affluent,25,1.408891526805254,1.408891526805254,-2.8071859249604536,0.5369863440224591,1.2291666666666663
S5,Boston,Beacon Hill,affluent,30,1.504735627560803,1.504735627560803,-5.17897983093777,-0.22840160356040773,1.2291666666666663
S5,Boston,Beacon Hill,affluent,35,1.2307619784723685,1.2307619784723685,-4.228312911936125,-0.17719057445303044,1.2291666666666663
S5,Boston,Beacon Hill,affluent,40,-0.9031958215417776,-0.9031958215417776,-5.400261249476414,0.04257312514127598,1.2291666666666663
S5,Boston,Brookline,affluent,5,26.361624592871667,26.361624592871667,-4.350186631329198,0.5563724450775398,1.4791666666666663
S5,Boston,Brookline,affluent,10,18.834155444657046,18.834155444657046,5.906246873022036,-0.09254583296030727,1.4791666666666663
S5,Boston,Brookline,affluent,15,2.2245188808859915,2.2245188808859915,-4.1459309918951215,-0.04603644157767128,1.4791666666666663
S5,Boston,Brookline,affluent,18,2.007990345169711,2.007990345169711,-1.2306971359509464,0.06034201342737533,1.4791666666666663
S5,Boston,Brookline,affluent,20,3.474802878376014,3.474802878376014,-2.202772581674555,0.07915317288420054,1.4791666666666663
S5,Boston,Brookline,affluent,22,6.155047513106402,6.155047513106402,0.19381371541116238,0.3165641324366105,1.4791666666666663
S5,Boston,Brookline,affluent,25,2.8772715185621602,2.8772715185621602,-2.7043927332199735,0.6397795357629392,1.4791666666666663
S5,Boston,Brookline,affluent,30,1.998613794957048,1.998613794957048,-5.025802048845722,-0.07522382146835938,1.4791666666666663
