scenario_id,city,name,valence,layer,name_first_score,name_last_score,answer_score,answer_delta,behavior_delta
S7,Boston,Roxbury,under_resourced,30,-4.693282955082535,-4.693282955082535,0.2969537666056752,-0.6989267533155737,-0.3333333333333335
S7,Boston,Roxbury,under_resourced,35,-0.5491417491190512,-0.5491417491190512,1.2912818147003031,-1.0058794005455762,-0.3333333333333335
S7,Boston,Roxbury,under_resourced,40,3.686227862112877,3.686227862112877,0.9045563126957226,-0.5618412931090095,-0.3333333333333335
S7,Boston,Dorchester,under_resourced,5,-1.9789170891967327,-6.824623331299813,-5.19782101256256,0.06782662497358238,-0.21875
S7,Boston,Dorchester,under_resourced,10,-4.415636468625701,-7.232459207395193,2.524470766583331,0.1743041987806926,-0.21875
S7,Boston,Dorchester,under_resourced,15,0.5979768952695856,-3.4074300818121857,12.052249322323778,0.5233683732574708,-0.21875
S7,Boston,Dorchester,under_resourced,18,-10.906027811337967,-16.533721750123952,-3.1008179652781185,0.35372351807866664,-0.21875
S7,Boston,Dorchester,under_resourced,20,-7.631299744796281,-9.609909374170167,-3.0751465854751783,0.4966267035720957,-0.21875
S7,Boston,Dorchester,under_resourced,22,-3.0404731186390177,-6.326550241025267,2.2180729790693636,0.5793918665506839,-0.21875
S7,Boston,Dorchester,under_resourced,25,-6.712991149119775,-8.568835430840313,6.062359767590076,1.1763791021032084,-0.21875
S7,Boston,Dorchester,under_resourced,30,-7.284789732881667,-5.958916361975188,0.43956179937740714,-0.5563187205438418,-0.21875
S7,Boston,Dorchester,under_resourced,35,0.21965181696000508,-0.6691480773703463,1.6144716130580414,-0.6826896021878379,-0.21875
S7,Boston,Dorchester,under_resourced,40,2.4949012107219626,2.6581701505111717,1.1039246236140383,-0.3624729821906938,-0.21875
S7,Boston,Chelsea,under_resourced,5,-0.7662038218323303,-6.643346842615525,-5.2490019697792,0.01664566775694265,-0.21875000000000022
S7,Boston,Chelsea,under_resourced,10,-6.170169185509076,-9.414537966346064,2.489938188997392,0.1397716211947535,-0.21875000000000022
S7,Boston,Chelsea,under_resourced,15,0.7521437755185784,1.7490013393038661,12.085978018950737,0.5570970698844295,-0.21875000000000022
S7,Boston,Chelsea,under_resourced,18,-10.73246222303415,-13.597531126130844,-3.336302484560499,0.11823899879628597,-0.21875000000000022
S7,Boston,Chelsea,under_resourced,20,-9.555829332098739,-9.527249707016953,-3.3072903906045417,0.2644828984427323,-0.21875000000000022
S7,Boston,Chelsea,under_resourced,22,-5.147670361828928,-3.3199146630376726,2.101241041165685,0.46255992864700524,-0.21875000000000022
S7,Boston,Chelsea,under_resourced,25,-8.506232278246255,-5.251827459909462,5.866168611629538,0.9801879461426708,-0.21875000000000022
S7,Boston,Chelsea,under_resourced,30,-8.460526739064193,-5.0728331938209115,0.2662851790651708,-0.7295953408560781,-0.21875000000000022
S7,Boston,Chelsea,under_resourced,35,-0.6567902779306349,0.821942788835433,1.5186292274653441,-0.7785319877805352,-0.21875000000000022
S7,Boston,Chelsea,under_resourced,40,1.8687567488134087,2.7972488837079448,0.9917109740848056,-0.47468663171992653,-0.21875000000000022
S7,Chicago,Lincoln Park,affluent,5,-3.2272320808734065,-3.2272320808734065,-5.176721386001231,0.08892625153491185,-0.22395833333333304
S7,Chicago,Lincoln Park,affluent,10,-8.158242086146796,-8.158242086146796,2.52673136176982,0.17656479396718172,-0.22395833333333304
S7,Chicago,Lincoln Park,affluent,15,-3.367541010693138,-3.367541010693138,12.004656534302915,0.4757755852366081,-0.22395833333333304
S7,Chicago,Lincoln Park,affluent,18,-17.74034232148079,-17.74034232148079,-2.9413995401696975,0.5131419431870876,-0.22395833333333304
S7,Chicago,Lincoln Park,affluent,20,-13.73295360489637,-13.73295360489637,-3.033714000429755,0.5380592886175188,-0.22395833333333304
S7,Chicago,Lincoln Park,affluent,22,-8.266410253398067,-8.266410253398067,2.1655631088493617,0.5268819963306819,-0.22395833333333304
S7,Chicago,Lincoln Park,affluent,25,-11.176127763300203,-11.176127763300203,5.887728008048461,1.0017473425615933,-0.22395833333333304
S7,Chicago,Lincoln Park,affluent,30,-4.564118306858608,-4.564118306858608,0.0997955868943558,-0.8960849330268932,-0.22395833333333304
S7,Chicago,Lincoln Park,affluent,35,2.173901443901742,2.173901443901742,1.3128781328185257,-0.9842830824273536,-0.22395833333333304
S7,Chicago,Lincoln Park,affluent,40,2.389266944414411,2.389266944414411,1.0886794114099037,-0.37771819439482845,-0.22395833333333304
S7,Chicago,Lakeview,affluent,5,-2.247657956667974,-2.247657956667974,-5.243097494282143,0.02255014325399962,-0.14583333333333348
S7,Chicago,Lakeview,affluent,10,-8.372345009577852,-8.372345009577852,2.655396968575005,0.30523040077236674,-0.14583333333333348
S7,Chicago,Lakeview,affluent,15,1.3776350131824742,1.3776350131824742,12.062845936165104,0.5339649870987966,-0.14583333333333348
S7,Chicago,Lakeview,affluent,18,-13.694902507230205,-13.694902507230205,-2.876974491186717,0.5775669921700679,-0.14583333333333348
S7,Chicago,Lakeview,affluent,20,-6.854018517247993,-6.854018517247993,-2.9244327946237756,0.6473404944234984,-0.14583333333333348
S7,Chicago,Lakeview,affluent,22,-7.056803348125847,-7.056803348125847,2.2846883306422883,0.6460072181236085,-0.14583333333333348
S7,Chicago,Lakeview,affluent,25,-8.976517226924901,-8.976517226924901,5.95230031022541,1.0663196447385426,-0.14583333333333348
S7,Chicago,Lakeview,affluent,30,-4.827287735676834,-4.827287735676834,0.39562595212612006,-0.6002545677951289,-0.14583333333333348
S7,Chicago,Lakeview,affluent,35,-0.382808686784787,-0.382808686784787,1.4243825440602556,-0.8727786711856238,-0.14583333333333348
S7,Chicago,Lakeview,affluent,40,3.584703395500056,3.584703395500056,1.1324119463808298,-0.33398565942390235,-0.14583333333333348
S7,Chicago,Winnetka,affluent,5,-13.750348688529574,6.301200978711281,-5.261660967919314,0.0039866696168289195,-0.30729166666666696
S7,Chicago,Winnetka,affluent,10,-3.270985111797228,-6.024675046707687,2.646723264612578,0.29655669680993935,-0.30729166666666696
S7,Chicago,Winnetka,affluent,15,-0.2953838665749735,2.5476453605616163,11.928613816696577,0.39973286763027005,-0.30729166666666696
S7,Chicago,Winnetka,affluent,18,-12.84416455891362,-11.869995178229354,-3.0352728818953785,0.41926860146140665,-0.30729166666666696
S7,Chicago,Winnetka,affluent,20,-14.007006498315397,-10.87394836995308,-3.0725405217021193,0.49923276734515465,-0.30729166666666696
S7,Chicago,Winnetka,affluent,22,-8.645433869626913,-7.120573404637342,2.27835962613232,0.63967851361364,-0.30729166666666696
S7,Chicago,Winnetka,affluent,25,-8.742675085915064,-6.569150739295813,5.788376506051743,0.9023958405648758,-0.30729166666666696
S7,Chicago,Winnetka,affluent,30,-3.051881922605134,-3.7376409742525882,0.37295965868086245,-0.6229208612403865,-0.30729166666666696
S7,Chicago,Winnetka,affluent,35,-1.2429737157747982,-3.0107481012071253,1.3592342864104507,-0.9379269288354286,-0.30729166666666696
S7,Chicago,Winnetka,affluent,40,-0.8648664617335985,1.1561952657695196,1.351014111139272,-0.11538349466546016,-0.30729166666666696
S7,Chicago,Englewood,under_resourced,5,-0.04807997928283489,-2.944187752379919,-5.09707121954054,0.1685764179956024,-0.3802083333333335
S7,Chicago,Englewood,under_resourced,10,-5.541663984348933,-7.280042378543963,2.5423531314896417,0.19218656368700326,-0.3802083333333335
S7,Chicago,Englewood,under_resourced,15,1.333592887503879,-5.644933405578077,11.982291449757,0.45341050069069233,-0.3802083333333335
S7,Chicago,Englewood,under_resourced,18,-9.670002569753084,-14.594355103635495,-3.1066001579509126,0.3479413254058725,-0.3802083333333335
S7,Chicago,Englewood,under_resourced,20,-7.730493080721325,-8.114713294397273,-3.2360895440779203,0.3356837449693537,-0.3802083333333335
